A1
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.559105713489565
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
1.036585339943423
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.807708767678982
1.8092357447636065
1.7985469051712326
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
1.807708767678982
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
-0.559105713489565
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.559105713489565
-0.5575787364049402
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.559105713489565
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.559105713489565
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.559105713489565
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
1.807708767678982
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
0.03336139534488416
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
1.8092357447636065
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.559105713489565
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
-0.5575787364049402
